ID,MemoryType,Valence,AbsDiff,Accuracy
45,OO,Negative,2,0
45,ON,Neutral,1,1
45,OO,Negative,4,0
45,ON,Neutral,5,0
45,OO,Neutral,2,1
45,ON,Neutral,5,1
45,OO,Neutral,3,1
45,ON,Negative,3,1
45,OO,Negative,2,0
45,ON,Negative,5,1
45,OO,Negative,1,1
45,ON,Negative,3,0
45,OO,Neutral,3,1
45,ON,Negative,1,1
45,OO,Negative,2,1
45,ON,Negative,3,1
45,OO,Neutral,1,1
45,ON,Negative,1,1
45,OO,Negative,1,0
45,ON,Neutral,3,1
45,OO,Neutral,4,1
45,ON,Neutral,1,1
45,OO,Negative,2,1
45,ON,Negative,3,1
45,OO,Negative,3,1
45,ON,Neutral,5,1
45,OO,Neutral,1,0
45,ON,Neutral,5,0
45,OO,Neutral,4,1
45,ON,Neutral,5,1
45,OO,Negative,2,1
45,ON,Negative,5,0
45,OO,Negative,1,1
45,ON,Neutral,1,1
45,OO,Neutral,1,1
45,ON,Neutral,1,0
45,OO,Neutral,2,0
45,ON,Neutral,5,0
45,OO,Negative,1,1
45,ON,Neutral,5,1
45,OO,Neutral,1,1
45,ON,Neutral,3,1
45,OO,Neutral,3,0
45,ON,Neutral,5,1
45,OO,Negative,3,1
45,ON,Neutral,1,0
45,OO,Negative,3,0
45,ON,Neutral,3,0
45,OO,Neutral,3,1
45,ON,Negative,1,0
45,OO,Neutral,2,0
45,ON,Neutral,1,0
45,OO,Negative,3,1
45,ON,Negative,1,1
45,OO,Negative,2,1
45,ON,Negative,1,0
45,OO,Neutral,4,1
45,ON,Neutral,5,0
45,OO,Neutral,1,1
45,ON,Neutral,5,0
45,OO,Neutral,1,0
45,ON,Neutral,5,1
45,OO,Neutral,5,1
45,ON,Negative,3,1
45,OO,Negative,2,1
45,ON,Neutral,3,1
45,OO,Neutral,4,1
45,ON,Neutral,5,0
45,OO,Negative,3,1
45,ON,Neutral,3,0
45,OO,Neutral,3,1
45,ON,Neutral,1,1
45,OO,Neutral,1,1
45,ON,Neutral,3,1
45,OO,Negative,3,0
45,ON,Neutral,3,0
45,OO,Negative,2,0
45,ON,Neutral,3,1
45,OO,Neutral,1,1
45,ON,Negative,3,1
45,OO,Neutral,4,1
45,ON,Neutral,5,1
45,OO,Negative,5,1
45,ON,Negative,3,0
45,OO,Neutral,2,0
45,ON,Neutral,5,1
45,OO,Neutral,1,0
45,ON,Neutral,5,0
45,OO,Negative,2,1
45,ON,Neutral,5,1
45,OO,Neutral,2,0
45,ON,Neutral,3,0
45,OO,Negative,2,1
45,ON,Neutral,5,0
45,OO,Negative,3,1
45,ON,Neutral,5,1
45,OO,Neutral,2,1
45,ON,Negative,5,0
45,OO,Neutral,1,1
45,ON,Negative,1,1
45,OO,Negative,2,1
45,ON,Neutral,1,1
45,OO,Negative,1,1
45,ON,Negative,1,1
45,OO,Neutral,3,1
45,ON,Negative,5,0
45,OO,Neutral,2,1
45,ON,Negative,3,1
45,OO,Neutral,4,1
45,ON,Neutral,1,0
45,OO,Neutral,3,0
45,ON,Negative,3,0
45,OO,Negative,2,1
45,ON,Negative,1,1
45,OO,Negative,3,1
45,ON,Neutral,3,1
45,OO,Neutral,4,1
45,ON,Neutral,5,1
45,OO,Negative,2,1
45,ON,Neutral,3,1
45,OO,Neutral,1,0
45,ON,Negative,5,0
46,OO,Neutral,1,0
46,ON,Negative,5,0
46,OO,Negative,4,1
46,ON,Neutral,3,0
46,OO,Neutral,5,1
46,ON,Neutral,5,0
46,OO,Negative,1,0
46,OO,Neutral,1,0
46,OO,Negative,1,1
46,ON,Neutral,1,0
46,OO,Neutral,3,1
46,ON,Negative,3,0
46,OO,Negative,4,1
46,ON,Neutral,1,1
46,OO,Neutral,1,1
46,ON,Negative,3,1
46,OO,Neutral,1,0
46,ON,Negative,5,1
46,OO,Negative,4,1
46,ON,Negative,1,0
46,OO,Negative,1,0
46,ON,Neutral,1,0
46,OO,Neutral,3,0
46,ON,Negative,1,1
46,OO,Negative,1,0
46,ON,Negative,5,1
46,OO,Negative,1,0
46,ON,Neutral,5,1
46,OO,Neutral,3,1
46,ON,Neutral,5,0
46,OO,Neutral,2,0
46,ON,Neutral,3,0
46,OO,Negative,4,1
46,ON,Neutral,5,1
46,OO,Negative,1,0
46,ON,Neutral,5,0
46,OO,Neutral,5,1
46,ON,Neutral,5,1
46,OO,Negative,2,1
46,ON,Negative,3,0
46,OO,Negative,4,1
46,ON,Neutral,5,0
46,OO,Neutral,2,1
46,ON,Negative,3,1
46,OO,Neutral,3,1
46,ON,Neutral,3,0
46,OO,Negative,2,0
46,ON,Neutral,3,1
46,OO,Negative,1,0
46,ON,Neutral,3,0
46,OO,Neutral,3,1
46,ON,Neutral,1,1
46,OO,Negative,2,0
46,ON,Neutral,3,0
46,OO,Neutral,1,0
46,ON,Neutral,5,0
46,OO,Negative,1,1
46,ON,Neutral,3,1
46,OO,Neutral,4,1
46,ON,Negative,3,0
46,OO,Negative,2,0
46,ON,Neutral,5,0
46,OO,Negative,3,1
46,ON,Neutral,5,0
46,OO,Neutral,1,0
46,ON,Neutral,5,1
46,OO,Neutral,4,1
46,ON,Negative,1,1
46,OO,Negative,2,0
46,ON,Negative,1,0
46,OO,Negative,1,1
46,ON,Neutral,1,0
46,OO,Neutral,1,1
46,ON,Negative,1,0
46,OO,Neutral,2,1
46,ON,Neutral,3,1
46,OO,Negative,1,0
46,ON,Neutral,1,1
46,OO,Neutral,1,1
46,ON,Neutral,5,1
46,OO,Neutral,3,0
46,ON,Neutral,3,1
46,OO,Negative,3,0
46,ON,Neutral,5,0
46,OO,Negative,3,1
46,ON,Neutral,5,1
46,OO,Neutral,4,1
46,ON,Neutral,1,1
46,OO,Neutral,2,0
46,ON,Neutral,1,0
46,OO,Negative,3,1
46,ON,Negative,5,1
46,OO,Negative,2,1
46,ON,Neutral,5,0
46,OO,Neutral,4,1
46,ON,Neutral,5,0
46,OO,Neutral,1,0
46,ON,Neutral,5,1
46,OO,Neutral,1,1
46,ON,Negative,3,0
46,OO,Neutral,5,1
46,ON,Neutral,1,1
46,OO,Negative,2,0
46,ON,Neutral,3,1
46,OO,Neutral,4,0
46,ON,Negative,1,0
46,OO,Negative,3,0
46,ON,Negative,3,1
46,OO,Neutral,3,1
46,ON,Negative,1,1
46,OO,Neutral,1,1
46,ON,Negative,3,0
46,OO,Negative,3,0
46,ON,Negative,5,0
46,OO,Negative,2,0
46,ON,Negative,3,1
46,OO,Neutral,1,1
46,ON,Neutral,5,1
46,OO,Neutral,4,1
46,ON,Neutral,5,0
46,OO,Negative,5,1
46,ON,Neutral,1,0
46,OO,Neutral,2,0
46,ON,Negative,5,0
46,OO,Neutral,1,0
46,ON,Neutral,3,1
46,OO,Negative,2,0
46,ON,Negative,5,1
46,OO,Neutral,2,1
46,ON,Negative,1,0
46,OO,Negative,2,0
46,ON,Neutral,5,1
46,OO,Negative,3,0
46,ON,Negative,1,0
46,OO,Neutral,2,0
46,ON,Neutral,1,0
46,OO,Neutral,1,1
46,ON,Negative,3,1
46,OO,Negative,2,1
46,ON,Negative,1,1
46,OO,Negative,1,0
46,ON,Negative,5,0
46,OO,Neutral,3,1
46,ON,Neutral,3,1
46,OO,Neutral,2,1
46,ON,Negative,1,0
46,OO,Negative,4,1
46,ON,Negative,5,1
46,OO,Neutral,3,0
46,ON,Negative,3,0
46,OO,Negative,2,1
46,ON,Negative,3,0
46,OO,Negative,3,0
46,ON,Negative,1,1
46,OO,Neutral,4,1
46,ON,Neutral,3,0
46,OO,Negative,2,0
46,ON,Negative,3,0
46,OO,Neutral,4,1
46,ON,Neutral,1,1
47,OO,Neutral,1,0
47,ON,Neutral,1,1
47,OO,Negative,4,0
47,ON,Negative,3,1
47,OO,Neutral,5,1
47,ON,Neutral,3,1
47,OO,Negative,1,1
47,ON,Negative,1,0
47,OO,Negative,1,1
47,ON,Negative,3,0
47,OO,Neutral,3,1
47,ON,Negative,3,1
47,OO,Negative,4,1
47,ON,Negative,5,1
47,OO,Neutral,1,1
47,ON,Negative,1,0
47,OO,Neutral,1,0
47,ON,Neutral,3,1
47,OO,Negative,4,1
47,ON,Negative,5,1
47,OO,Negative,1,1
47,ON,Negative,1,1
47,OO,Neutral,3,1
47,ON,Negative,3,1
47,OO,Negative,1,1
47,ON,Neutral,1,1
47,OO,Negative,1,0
47,ON,Negative,1,0
47,OO,Neutral,3,0
47,ON,Neutral,5,1
47,OO,Neutral,2,1
47,ON,Negative,1,0
47,OO,Negative,4,1
47,ON,Negative,5,0
47,OO,Negative,1,0
47,ON,Neutral,3,0
47,OO,Neutral,5,1
47,ON,Negative,5,1
47,OO,Negative,2,1
47,ON,Neutral,1,0
47,OO,Negative,4,0
47,ON,Neutral,5,1
47,OO,Neutral,2,1
47,ON,Neutral,5,1
47,OO,Neutral,3,1
47,ON,Negative,3,1
47,OO,Negative,2,0
47,ON,Negative,5,1
47,OO,Negative,1,1
47,ON,Negative,3,0
47,OO,Neutral,3,1
47,ON,Negative,1,0
47,OO,Negative,2,1
47,ON,Negative,3,0
47,OO,Neutral,1,0
47,ON,Negative,1,1
47,OO,Negative,1,1
47,ON,Neutral,3,0
47,OO,Neutral,4,1
47,ON,Neutral,1,1
47,OO,Negative,2,0
47,ON,Negative,3,0
47,OO,Negative,3,0
47,ON,Neutral,5,1
47,OO,Neutral,1,1
47,ON,Neutral,5,0
47,OO,Neutral,4,1
47,ON,Neutral,5,0
47,OO,Negative,2,1
47,ON,Negative,5,0
47,OO,Negative,1,1
47,ON,Neutral,1,0
47,OO,Neutral,1,1
47,ON,Neutral,1,1
47,OO,Neutral,2,1
47,ON,Neutral,5,1
47,OO,Negative,1,1
47,ON,Neutral,5,0
47,OO,Neutral,1,1
47,ON,Neutral,3,1
47,OO,Neutral,3,0
47,ON,Neutral,5,1
47,OO,Negative,3,1
47,ON,Neutral,1,1
47,OO,Negative,3,1
47,ON,Neutral,3,1
47,OO,Neutral,3,1
47,ON,Negative,1,0
47,OO,Neutral,2,1
47,ON,Neutral,1,1
47,OO,Negative,3,0
47,ON,Negative,1,1
47,OO,Negative,2,1
47,ON,Negative,1,0
47,OO,Neutral,4,1
47,ON,Neutral,5,1
47,OO,Negative,1,0
47,ON,Neutral,5,0
47,OO,Neutral,1,1
47,ON,Neutral,5,1
47,OO,Neutral,5,1
47,ON,Negative,3,1
47,OO,Negative,2,0
47,ON,Neutral,3,1
47,OO,Neutral,4,0
47,ON,Neutral,5,1
47,OO,Negative,3,1
47,ON,Neutral,3,0
47,OO,Neutral,3,1
47,ON,Neutral,1,1
47,OO,Neutral,1,1
47,ON,Neutral,3,1
47,OO,Negative,3,1
47,ON,Neutral,3,0
47,OO,Negative,2,1
47,ON,Neutral,3,1
47,OO,Neutral,1,1
47,ON,Negative,3,0
47,OO,Neutral,4,1
47,ON,Neutral,5,1
47,OO,Negative,5,1
47,ON,Negative,3,1
47,OO,Neutral,2,0
47,ON,Neutral,5,1
47,OO,Neutral,1,1
47,ON,Neutral,5,0
47,OO,Negative,2,1
47,ON,Neutral,5,0
47,OO,Neutral,2,1
47,ON,Neutral,3,0
47,OO,Negative,2,1
47,ON,Neutral,5,0
47,OO,Negative,3,1
47,ON,Neutral,5,1
47,ON,Neutral,5,1
47,ON,Negative,5,0
47,OO,Neutral,1,1
47,ON,Negative,1,1
47,OO,Negative,2,0
47,ON,Neutral,1,1
47,OO,Negative,1,0
47,ON,Negative,1,0
47,OO,Neutral,3,1
47,ON,Negative,5,0
47,OO,Neutral,2,1
47,ON,Negative,3,1
47,OO,Neutral,4,1
47,ON,Neutral,1,0
47,OO,Neutral,3,1
47,ON,Negative,3,0
47,OO,Negative,2,1
47,ON,Negative,1,0
47,OO,Negative,3,1
47,ON,Neutral,3,1
47,OO,Neutral,4,1
47,ON,Neutral,5,1
47,OO,Negative,2,1
47,ON,Neutral,3,0
47,OO,Neutral,4,1
47,ON,Negative,5,0
48,OO,Neutral,1,1
48,ON,Negative,5,0
48,OO,Negative,4,1
48,ON,Neutral,3,1
48,OO,Neutral,5,0
48,ON,Neutral,5,1
48,OO,Negative,1,1
48,ON,Neutral,3,1
48,OO,Negative,1,1
48,ON,Negative,1,1
48,OO,Neutral,3,1
48,ON,Negative,3,0
48,OO,Negative,4,1
48,ON,Neutral,1,1
48,OO,Neutral,1,1
48,ON,Negative,3,1
48,OO,Neutral,1,1
48,ON,Negative,5,0
48,OO,Negative,4,1
48,ON,Negative,1,1
48,OO,Negative,1,1
48,ON,Neutral,1,1
48,OO,Neutral,3,0
48,ON,Negative,1,0
48,OO,Negative,1,0
48,ON,Negative,5,0
48,OO,Negative,1,1
48,ON,Neutral,5,0
48,OO,Neutral,3,1
48,ON,Neutral,5,0
48,OO,Neutral,2,1
48,ON,Neutral,3,1
48,OO,Negative,4,1
48,ON,Neutral,5,1
48,OO,Negative,1,1
48,ON,Neutral,5,0
48,OO,Neutral,5,0
48,ON,Neutral,5,0
48,OO,Negative,2,0
48,ON,Negative,3,1
48,OO,Negative,4,1
48,ON,Neutral,5,1
48,OO,Neutral,2,1
48,ON,Negative,3,0
48,OO,Neutral,3,1
48,ON,Neutral,3,0
48,OO,Negative,2,1
48,ON,Neutral,3,1
48,OO,Negative,1,1
48,ON,Neutral,3,1
48,OO,Neutral,3,1
48,ON,Neutral,1,0
48,OO,Negative,2,0
48,ON,Neutral,3,1
48,OO,Neutral,1,1
48,ON,Neutral,5,1
48,OO,Negative,1,0
48,ON,Neutral,3,1
48,OO,Neutral,4,1
48,ON,Negative,3,0
48,OO,Negative,2,1
48,ON,Neutral,5,1
48,OO,Negative,3,1
48,ON,Neutral,5,1
48,OO,Neutral,1,0
48,ON,Neutral,5,1
48,OO,Neutral,4,1
48,ON,Negative,1,0
48,OO,Negative,2,0
48,ON,Negative,1,1
48,OO,Negative,1,0
48,ON,Neutral,1,1
48,OO,Neutral,1,1
48,ON,Negative,1,1
48,OO,Neutral,2,1
48,ON,Neutral,3,0
48,OO,Negative,1,1
48,ON,Neutral,1,0
48,OO,Neutral,1,0
48,ON,Neutral,5,0
48,OO,Neutral,3,1
48,ON,Neutral,3,0
48,OO,Negative,3,0
48,ON,Neutral,5,1
48,OO,Negative,3,1
48,ON,Neutral,5,1
48,OO,Neutral,3,0
48,ON,Neutral,1,0
48,OO,Neutral,2,1
48,ON,Neutral,1,1
48,OO,Negative,3,1
48,ON,Negative,5,1
48,OO,Negative,2,0
48,ON,Neutral,5,0
48,OO,Neutral,4,1
48,ON,Neutral,5,0
48,OO,Neutral,1,1
48,ON,Neutral,5,1
48,OO,Neutral,1,0
48,ON,Negative,3,0
48,OO,Neutral,5,0
48,ON,Neutral,1,0
48,OO,Negative,2,1
48,ON,Neutral,3,1
48,OO,Neutral,4,1
48,ON,Negative,1,1
48,OO,Negative,3,0
48,ON,Negative,3,1
48,OO,Neutral,3,1
48,ON,Negative,1,0
48,OO,Neutral,1,0
48,ON,Negative,3,0
48,OO,Negative,3,1
48,ON,Negative,5,1
48,OO,Negative,2,1
48,ON,Negative,3,1
48,OO,Neutral,1,1
48,ON,Neutral,5,0
48,OO,Neutral,4,0
48,ON,Neutral,5,0
48,OO,Negative,5,1
48,ON,Neutral,1,0
48,OO,Neutral,2,0
48,ON,Negative,5,0
48,OO,Neutral,1,0
48,ON,Neutral,3,0
48,OO,Negative,2,1
48,ON,Negative,5,1
48,OO,Neutral,2,0
48,ON,Negative,1,0
48,OO,Negative,2,1
48,ON,Neutral,5,1
48,OO,Negative,3,1
48,ON,Negative,1,1
48,OO,Neutral,2,1
48,ON,Neutral,1,0
48,OO,Neutral,1,1
48,ON,Negative,3,1
48,OO,Negative,2,0
48,ON,Negative,1,1
48,OO,Negative,1,0
48,ON,Negative,5,0
48,OO,Neutral,3,1
48,ON,Neutral,3,1
48,OO,Neutral,2,1
48,ON,Negative,1,1
48,OO,Negative,4,1
48,ON,Negative,5,0
48,OO,Neutral,3,0
48,ON,Negative,3,1
48,OO,Negative,2,0
48,ON,Negative,3,1
48,OO,Negative,3,1
48,ON,Negative,1,0
48,OO,Neutral,4,1
48,ON,Neutral,3,1
48,OO,Negative,2,1
48,ON,Negative,3,0
48,OO,Neutral,4,0
48,ON,Neutral,1,0
50,OO,Neutral,1,1
50,ON,Negative,5,0
50,OO,Negative,4,1
50,ON,Neutral,3,1
50,OO,Neutral,5,1
50,ON,Neutral,5,1
50,OO,Negative,1,0
50,ON,Neutral,3,1
50,OO,Negative,1,1
50,ON,Negative,1,1
50,OO,Neutral,3,1
50,ON,Negative,3,0
50,OO,Negative,4,1
50,ON,Neutral,1,0
50,OO,Neutral,1,0
50,ON,Negative,3,1
50,OO,Neutral,1,0
50,ON,Negative,5,0
50,OO,Negative,4,1
50,ON,Negative,1,0
50,OO,Negative,1,0
50,ON,Neutral,1,1
50,OO,Neutral,3,1
50,ON,Negative,1,1
50,OO,Negative,1,1
50,ON,Negative,5,1
50,OO,Negative,1,0
50,ON,Neutral,5,1
50,OO,Neutral,3,1
50,ON,Neutral,5,1
50,OO,Neutral,2,1
50,ON,Neutral,3,0
50,OO,Negative,4,1
50,ON,Neutral,5,1
50,OO,Negative,1,0
50,ON,Neutral,5,1
50,OO,Neutral,5,1
50,ON,Neutral,5,1
50,OO,Negative,2,1
50,ON,Negative,3,0
50,OO,Negative,4,1
50,ON,Neutral,5,1
50,OO,Neutral,2,0
50,ON,Negative,3,1
50,OO,Neutral,3,1
50,ON,Neutral,3,1
50,OO,Negative,2,0
50,ON,Neutral,3,0
50,OO,Negative,1,1
50,ON,Neutral,3,0
50,OO,Neutral,3,0
50,ON,Neutral,1,1
50,OO,Negative,2,1
50,ON,Neutral,3,1
50,OO,Neutral,1,0
50,ON,Neutral,5,1
50,OO,Negative,1,1
50,ON,Neutral,3,0
50,OO,Neutral,4,1
50,ON,Negative,3,1
50,OO,Negative,2,1
50,ON,Neutral,5,0
50,OO,Negative,3,0
50,ON,Neutral,5,0
50,OO,Neutral,1,0
50,ON,Neutral,5,0
50,OO,Neutral,4,1
50,ON,Negative,1,1
50,OO,Negative,2,0
50,ON,Negative,1,1
50,OO,Negative,1,0
50,ON,Neutral,1,0
50,OO,Neutral,1,1
50,ON,Negative,1,0
50,OO,Neutral,2,1
50,ON,Neutral,3,1
50,OO,Negative,1,1
50,ON,Neutral,1,0
50,OO,Neutral,1,1
50,ON,Neutral,5,1
50,OO,Neutral,3,1
50,ON,Neutral,3,1
50,OO,Negative,3,1
50,ON,Neutral,5,0
50,OO,Negative,3,0
50,ON,Neutral,5,0
50,OO,Neutral,3,1
50,ON,Neutral,1,1
50,OO,Neutral,2,0
50,ON,Neutral,1,0
50,OO,Negative,3,1
50,ON,Negative,5,0
50,OO,Negative,2,1
50,ON,Neutral,5,1
50,OO,Neutral,4,1
50,ON,Neutral,5,0
50,OO,Negative,1,0
50,ON,Neutral,5,1
50,OO,Neutral,1,1
50,ON,Negative,3,1
50,OO,Neutral,5,1
50,ON,Neutral,1,1
50,OO,Negative,2,1
50,ON,Neutral,3,1
50,OO,Neutral,4,0
50,ON,Negative,1,1
50,OO,Negative,3,0
50,ON,Negative,3,0
50,OO,Neutral,3,0
50,ON,Negative,1,0
50,OO,Neutral,1,1
50,ON,Negative,3,0
50,OO,Negative,3,1
50,ON,Negative,5,1
50,OO,Negative,2,1
50,ON,Negative,3,0
50,OO,Neutral,1,0
50,ON,Neutral,5,1
50,OO,Neutral,4,0
50,ON,Neutral,5,0
50,OO,Negative,5,1
50,ON,Neutral,1,0
50,OO,Neutral,2,0
50,ON,Negative,5,1
50,OO,Neutral,1,0
50,ON,Neutral,3,0
50,OO,Negative,2,1
50,ON,Negative,5,0
50,OO,Neutral,2,1
50,ON,Negative,1,1
50,OO,Negative,2,1
50,ON,Neutral,5,1
50,OO,Negative,3,1
50,ON,Negative,1,1
50,OO,Neutral,2,1
50,ON,Neutral,1,1
50,OO,Neutral,1,1
50,ON,Negative,3,0
50,OO,Negative,2,0
50,ON,Negative,1,0
50,OO,Negative,1,0
50,ON,Negative,5,0
50,OO,Neutral,3,1
50,ON,Neutral,3,0
50,OO,Neutral,2,1
50,ON,Negative,1,0
50,OO,Negative,4,0
50,ON,Negative,5,0
50,OO,Neutral,3,1
50,ON,Negative,3,1
50,OO,Negative,2,0
50,ON,Negative,3,0
50,OO,Negative,3,1
50,ON,Negative,1,1
50,OO,Neutral,4,1
50,ON,Neutral,3,1
50,OO,Negative,2,1
50,ON,Negative,3,0
50,OO,Neutral,4,1
50,ON,Neutral,1,1
51,OO,Neutral,1,1
51,ON,Neutral,1,1
51,OO,Negative,4,1
51,ON,Negative,3,0
51,OO,Neutral,5,0
51,ON,Neutral,3,0
51,OO,Negative,1,1
51,ON,Negative,1,1
51,OO,Negative,1,0
51,ON,Negative,3,0
51,OO,Neutral,3,1
51,ON,Negative,3,1
51,OO,Negative,4,0
51,ON,Negative,5,0
51,OO,Neutral,1,1
51,ON,Negative,1,0
51,OO,Neutral,1,0
51,ON,Neutral,3,1
51,OO,Negative,4,0
51,ON,Negative,5,1
51,OO,Negative,1,1
51,ON,Negative,1,1
51,OO,Neutral,3,1
51,ON,Negative,3,0
51,OO,Negative,1,0
51,ON,Neutral,1,1
51,OO,Negative,1,1
51,ON,Negative,1,0
51,OO,Neutral,3,0
51,ON,Neutral,5,1
51,OO,Neutral,2,0
51,ON,Negative,1,1
51,OO,Negative,4,1
51,ON,Negative,5,0
51,OO,Negative,1,0
51,ON,Neutral,3,1
51,OO,Neutral,5,1
51,ON,Negative,5,1
51,OO,Negative,2,1
51,ON,Neutral,1,0
51,OO,Negative,4,1
51,ON,Neutral,5,0
51,OO,Neutral,2,1
51,ON,Neutral,5,0
51,OO,Neutral,3,1
51,ON,Negative,3,1
51,OO,Negative,2,1
51,ON,Negative,5,1
51,OO,Negative,1,0
51,ON,Negative,3,1
51,OO,Neutral,3,0
51,ON,Negative,1,0
51,OO,Negative,2,1
51,ON,Negative,3,1
51,OO,Neutral,1,0
51,ON,Negative,1,1
51,OO,Negative,1,0
51,ON,Neutral,3,1
51,OO,Neutral,4,1
51,ON,Neutral,1,1
51,OO,Negative,2,1
51,ON,Negative,3,1
51,OO,Negative,3,1
51,ON,Neutral,5,0
51,OO,Neutral,1,0
51,ON,Neutral,5,1
51,OO,Neutral,4,1
51,ON,Neutral,5,0
51,OO,Negative,2,1
51,ON,Negative,5,1
51,OO,Negative,1,1
51,ON,Neutral,1,1
51,OO,Neutral,1,0
51,ON,Neutral,1,0
51,OO,Neutral,2,0
51,ON,Neutral,5,1
51,OO,Negative,1,1
51,ON,Neutral,5,1
51,OO,Neutral,1,0
51,ON,Neutral,3,1
51,OO,Neutral,3,0
51,ON,Neutral,5,1
51,OO,Negative,3,0
51,ON,Neutral,1,0
51,OO,Negative,3,1
51,ON,Negative,3,1
51,OO,Neutral,3,1
51,ON,Negative,1,1
51,OO,Neutral,2,1
51,ON,Neutral,1,1
51,OO,Negative,3,1
51,ON,Negative,1,1
51,OO,Negative,2,1
51,ON,Negative,1,0
51,OO,Neutral,4,1
51,ON,Neutral,5,0
51,OO,Negative,1,1
51,ON,Neutral,5,0
51,OO,Neutral,1,1
51,ON,Neutral,5,0
51,OO,Neutral,5,1
51,ON,Negative,3,1
51,OO,Negative,2,1
51,ON,Neutral,3,0
51,OO,Neutral,4,0
51,ON,Neutral,5,1
51,OO,Negative,3,1
51,ON,Neutral,3,1
51,OO,Neutral,3,0
51,ON,Neutral,1,0
51,OO,Neutral,1,1
51,ON,Neutral,3,0
51,OO,Negative,3,1
51,ON,Neutral,3,0
51,OO,Negative,2,0
51,ON,Neutral,3,1
51,OO,Neutral,1,1
51,ON,Negative,3,1
51,OO,Neutral,4,1
51,ON,Neutral,5,0
51,OO,Negative,5,1
51,ON,Negative,3,0
51,OO,Neutral,2,1
51,ON,Neutral,5,1
51,OO,Neutral,1,1
51,ON,Neutral,5,0
51,OO,Negative,2,0
51,ON,Neutral,5,1
51,OO,Neutral,2,1
51,ON,Neutral,3,1
51,OO,Negative,2,0
51,ON,Neutral,5,1
51,OO,Negative,3,1
51,ON,Neutral,5,0
51,OO,Neutral,2,0
51,ON,Negative,5,1
51,OO,Neutral,1,1
51,ON,Negative,1,1
51,OO,Negative,2,0
51,ON,Neutral,1,0
51,OO,Negative,1,0
51,ON,Negative,1,0
51,OO,Neutral,3,1
51,ON,Negative,5,1
51,OO,Neutral,2,1
51,ON,Negative,3,1
51,OO,Negative,4,1
51,ON,Neutral,1,0
51,OO,Neutral,3,1
51,ON,Negative,3,0
51,OO,Negative,2,0
51,ON,Negative,1,1
51,OO,Negative,3,0
51,ON,Neutral,3,1
51,OO,Neutral,4,1
51,ON,Neutral,5,1
51,OO,Negative,2,1
51,ON,Neutral,3,1
51,OO,Neutral,4,1
51,ON,Negative,5,1
52,OO,Neutral,1,1
52,ON,Negative,5,0
52,OO,Negative,4,1
52,ON,Neutral,3,1
52,OO,Neutral,5,1
52,ON,Neutral,5,1
52,OO,Negative,1,0
52,ON,Neutral,3,1
52,OO,Negative,1,1
52,ON,Negative,1,1
52,OO,Neutral,3,1
52,ON,Negative,3,1
52,OO,Negative,4,1
52,ON,Neutral,1,0
52,OO,Neutral,1,0
52,ON,Negative,3,0
52,OO,Neutral,1,1
52,ON,Negative,5,1
52,OO,Negative,4,1
52,ON,Negative,1,0
52,OO,Negative,1,0
52,ON,Neutral,1,1
52,OO,Neutral,3,1
52,ON,Negative,1,0
52,OO,Negative,1,1
52,ON,Negative,5,0
52,OO,Negative,1,1
52,ON,Neutral,5,1
52,OO,Neutral,3,1
52,ON,Neutral,5,1
52,OO,Neutral,2,1
52,ON,Neutral,3,0
52,OO,Negative,4,1
52,ON,Neutral,5,1
52,OO,Negative,1,0
52,ON,Neutral,5,0
52,OO,Neutral,5,1
52,ON,Neutral,5,1
52,OO,Negative,2,1
52,ON,Negative,3,1
52,OO,Negative,4,1
52,ON,Neutral,5,1
52,OO,Neutral,2,1
52,ON,Negative,3,1
52,OO,Neutral,3,0
52,ON,Neutral,3,1
52,OO,Negative,2,0
52,ON,Neutral,3,0
52,OO,Negative,1,0
52,ON,Neutral,3,0
52,OO,Neutral,3,0
52,ON,Neutral,1,1
52,OO,Negative,2,0
52,ON,Neutral,3,1
52,OO,Neutral,1,0
52,ON,Neutral,5,1
52,OO,Negative,1,0
52,ON,Neutral,3,1
52,OO,Neutral,4,0
52,ON,Negative,3,1
52,OO,Negative,2,1
52,ON,Neutral,5,0
52,OO,Negative,3,0
52,ON,Neutral,5,0
52,OO,Neutral,1,1
52,ON,Neutral,5,1
52,OO,Neutral,4,0
52,ON,Negative,1,1
52,OO,Negative,2,1
52,ON,Negative,1,1
52,OO,Negative,1,1
52,ON,Neutral,1,0
52,OO,Neutral,1,0
52,ON,Negative,1,1
52,OO,Neutral,2,1
52,ON,Neutral,3,1
52,OO,Negative,1,1
52,ON,Neutral,1,0
52,OO,Neutral,1,0
52,ON,Neutral,5,0
52,OO,Neutral,3,1
52,ON,Neutral,3,1
52,OO,Negative,3,0
52,ON,Neutral,5,1
52,OO,Negative,3,0
52,ON,Neutral,5,0
52,OO,Neutral,3,0
52,ON,Neutral,1,1
52,OO,Neutral,2,0
52,ON,Neutral,1,1
52,OO,Negative,3,1
52,ON,Negative,5,1
52,OO,Negative,2,1
52,ON,Neutral,5,1
52,OO,Neutral,4,1
52,ON,Neutral,5,1
52,OO,Negative,1,0
52,ON,Neutral,5,1
52,OO,Neutral,1,1
52,ON,Negative,3,1
52,OO,Neutral,5,1
52,ON,Neutral,1,1
52,OO,Negative,2,0
52,ON,Neutral,3,1
52,OO,Neutral,4,1
52,ON,Negative,1,1
52,OO,Negative,3,0
52,ON,Negative,3,0
52,OO,Neutral,3,1
